Symbol,Interim_Buffer_Date,Interim_Open,Interim_Low,Interim_High,Interim_Close
EOD/IBM,2009-04-15 00:00:00.000,98.23,96.44,99.06,98.85
EOD/IBM,2009-04-14 00:00:00.000,99.08,98.27,99.95,99.27
EOD/IBM,2009-04-13 00:00:00.000,100.28,99.04,101.65,99.95
EOD/IBM,2009-04-09 00:00:00.000,102.01,100.25,102.45,101.7
EOD/IBM,2009-04-08 00:00:00.000,99.45,99,101.55,101.19
EOD/IBM,2009-04-07 00:00:00.000,100.1725,98.52,100.5,98.75
EOD/IBM,2009-04-06 00:00:00.000,100.9,100,101.85,101.56
EOD/IBM,2009-04-03 00:00:00.000,99.73,99.71,102.66,102.22
EOD/IBM,2009-04-02 00:00:00.000,99.15,98.38,101.99,100.82
EOD/IBM,2009-04-01 00:00:00.000,96.13,95.7,98,97.61
EOD/IBM,2009-03-31 00:00:00.000,94.96,94.85,98.66,96.89
EOD/IBM,2009-03-30 00:00:00.000,92,91.8,94.74,94.52
EOD/IBM,2009-03-27 00:00:00.000,95.99,92.75,96,94.15
EOD/IBM,2009-03-26 00:00:00.000,98.47,97.75,99.2,98.78
EOD/IBM,2009-03-25 00:00:00.000,98.47,96.09,99.86,97.95
EOD/IBM,2009-03-24 00:00:00.000,97.69,97.52,99.55,98.3
EOD/IBM,2009-03-23 00:00:00.000,93.7,93.7,98.71,98.71
EOD/IBM,2009-03-20 00:00:00.000,93.16,92.18,95,92.51
EOD/IBM,2009-03-19 00:00:00.000,93.08,91.51,93.35,92.66
EOD/IBM,2009-03-18 00:00:00.000,89.41,89.41,92.9,91.95
EOD/IBM,2009-03-17 00:00:00.000,91.11,90.45,92.91,92.91
EOD/IBM,2009-03-16 00:00:00.000,91.34,90.54,93,91.22
EOD/IBM,2009-03-13 00:00:00.000,90.4,89.29,90.65,90.36
EOD/IBM,2009-03-12 00:00:00.000,88.59,87.49,90.6,90.4
EOD/IBM,2009-03-11 00:00:00.000,87.51,86.72,89.54,88.62
EOD/IBM,2009-03-10 00:00:00.000,85.11,83.64,87.25,87.25
EOD/IBM,2009-03-09 00:00:00.000,84.7,83.02,86.8,83.48
EOD/IBM,2009-03-06 00:00:00.000,87.47,83.81,88.25,85.81
EOD/IBM,2009-03-05 00:00:00.000,88.13,87.02,90.16,87.48
EOD/IBM,2009-03-04 00:00:00.000,88.97,87.602,91.24,89.49
EOD/IBM,2009-03-03 00:00:00.000,90.16,87.19,90.18,87.77
EOD/IBM,2009-03-02 00:00:00.000,91.17,88.75,91.9,89.05
EOD/IBM,2009-02-27 00:00:00.000,88.01,88.01,93.28,92.03
EOD/IBM,2009-02-26 00:00:00.000,87,86.33,90.2,88.97
EOD/IBM,2009-02-25 00:00:00.000,86,82.85,87.12,85.9
EOD/IBM,2009-02-24 00:00:00.000,84.42,84.1,87.08,86.4
EOD/IBM,2009-02-23 00:00:00.000,89.3,84.19,89.33,84.37
EOD/IBM,2009-02-20 00:00:00.000,88.05,87.34,89.9,88.79
EOD/IBM,2009-02-19 00:00:00.000,91.69,88.45,92.16,88.93
EOD/IBM,2009-02-18 00:00:00.000,91.17,90.4406,92.25,91.51
EOD/IBM,2009-02-17 00:00:00.000,91.73,90.5,92.49,90.67
EOD/IBM,2009-02-13 00:00:00.000,94.79,93.57,95.18,93.84
EOD/IBM,2009-02-12 00:00:00.000,94.41,92.2,95.2,95.07
EOD/IBM,2009-02-11 00:00:00.000,93.48,93,95.77,95.16
EOD/IBM,2009-02-10 00:00:00.000,95.58,92.96,96.82,93.27
EOD/IBM,2009-02-09 00:00:00.000,95.93,94.72,96.98,96.82
EOD/IBM,2009-02-06 00:00:00.000,92.51,91.65,97.1,96.14
EOD/IBM,2009-02-05 00:00:00.000,92.13,91.22,93.2,92.41
EOD/IBM,2009-02-04 00:00:00.000,93.74,91.82,94.91,92.83
EOD/IBM,2009-02-03 00:00:00.000,91.07,90.16,93.73,93.48
EOD/IBM,2009-02-02 00:00:00.000,90.6,89.69,91.86,90.93
EOD/IBM,2009-01-30 00:00:00.000,92.23,91.25,93.48,91.65
EOD/IBM,2009-01-29 00:00:00.000,93.58,92.02,94.58,92.51
EOD/IBM,2009-01-28 00:00:00.000,92.7,91.91,94.94,94.82
EOD/IBM,2009-01-27 00:00:00.000,91.77,90.5,91.97,91.66
EOD/IBM,2009-01-26 00:00:00.000,89.77,89.52,92.67,91.6
EOD/IBM,2009-01-23 00:00:00.000,88.4,87.81,90.7,89.49
EOD/IBM,2009-01-22 00:00:00.000,89.83,88.11,90.74,90.07
EOD/IBM,2009-01-21 00:00:00.000,86.35,86,91.6,91.42
EOD/IBM,2009-01-20 00:00:00.000,84.76,81.76,84.92,81.98
EOD/IBM,2009-01-16 00:00:00.000,84.61,83.08,85.74,84.92
EOD/IBM,2009-01-15 00:00:00.000,83.34,82.256,84.83,84.12
EOD/IBM,2009-01-14 00:00:00.000,84.2,82.11,84.82,83.19
EOD/IBM,2009-01-13 00:00:00.000,85.5,84.79,86.59,85.34
EOD/IBM,2009-01-12 00:00:00.000,84.57,84.42,86.6,85.71
EOD/IBM,2009-01-09 00:00:00.000,87.05,84.25,87.5,84.7
EOD/IBM,2009-01-08 00:00:00.000,87.81,85.98,88.14,87.18
EOD/IBM,2009-01-07 00:00:00.000,87.83,87.12,88.8,87.79
EOD/IBM,2009-01-06 00:00:00.000,87.11,86.37,90.41,89.23
EOD/IBM,2009-01-05 00:00:00.000,86.42,86.18,87.67,86.82
EOD/IBM,2009-01-02 00:00:00.000,83.89,83.89,87.59,87.37
EOD/IBM,2008-12-31 00:00:00.000,83.5,83.5,85,84.16
EOD/IBM,2008-12-30 00:00:00.000,81.83,81.52,83.64,83.55
EOD/IBM,2008-12-29 00:00:00.000,81.72,79.68,81.72,81.25
EOD/IBM,2008-12-26 00:00:00.000,80.93,80.55,81.8,81.33
EOD/IBM,2008-12-24 00:00:00.000,80.55,79.92,81.22,80.52
EOD/IBM,2008-12-23 00:00:00.000,82.35,80.13,82.81,80.6
EOD/IBM,2008-12-22 00:00:00.000,83.27,80.32,83.45,81.99
EOD/IBM,2008-12-19 00:00:00.000,84.59,82.97,85.22,83.52
EOD/IBM,2008-12-18 00:00:00.000,85.77,82.96,86.64,84
EOD/IBM,2008-12-17 00:00:00.000,85.44,84.6566,87.27,85.84
EOD/IBM,2008-12-16 00:00:00.000,83.11,82.87,86.84,86.4
EOD/IBM,2008-12-15 00:00:00.000,82.51,80,83.54,82.77
EOD/IBM,2008-12-12 00:00:00.000,78.68,78.06,82.94,82.2
EOD/IBM,2008-12-11 00:00:00.000,81.5,79.77,82.86,80.58
EOD/IBM,2008-12-10 00:00:00.000,83.95,81.83,84.99,82.86
EOD/IBM,2008-12-09 00:00:00.000,83.82,82.2,85.434,82.69
EOD/IBM,2008-12-08 00:00:00.000,82.57,81.73,85.88,84.86
EOD/IBM,2008-12-05 00:00:00.000,76.78,75.31,81.5,80.59
EOD/IBM,2008-12-04 00:00:00.000,80.03,76.18,80.83,77.44
